UnevenBars/v_UnevenBars_g15_c01.avi 95
YoYo/v_YoYo_g18_c02.avi 100
Archery/v_Archery_g22_c01.avi 2
BasketballDunk/v_BasketballDunk_g08_c02.avi 8
Kayaking/v_Kayaking_g24_c05.avi 48
JavelinThrow/v_JavelinThrow_g14_c02.avi 44
MilitaryParade/v_MilitaryParade_g25_c07.avi 52
Shotput/v_Shotput_g11_c01.avi 78
Shotput/v_Shotput_g20_c02.avi 78
ShavingBeard/v_ShavingBeard_g09_c04.avi 77
PlayingCello/v_PlayingCello_g16_c04.avi 58
LongJump/v_LongJump_g22_c02.avi 50
TennisSwing/v_TennisSwing_g14_c02.avi 91
Basketball/v_Basketball_g18_c05.avi 7
BaseballPitch/v_BaseballPitch_g19_c04.avi 6
HeadMassage/v_HeadMassage_g12_c04.avi 38
JugglingBalls/v_JugglingBalls_g17_c02.avi 45
Bowling/v_Bowling_g24_c04.avi 15
Hammering/v_Hammering_g12_c04.avi 34
SoccerJuggling/v_SoccerJuggling_g13_c04.avi 83
Diving/v_Diving_g14_c01.avi 25
HeadMassage/v_HeadMassage_g21_c06.avi 38
PlayingSitar/v_PlayingSitar_g20_c02.avi 64
VolleyballSpiking/v_VolleyballSpiking_g24_c03.avi 96
LongJump/v_LongJump_g16_c05.avi 50
Shotput/v_Shotput_g17_c05.avi 78
CricketShot/v_CricketShot_g25_c03.avi 23
StillRings/v_StillRings_g10_c03.avi 85
SoccerPenalty/v_SoccerPenalty_g20_c03.avi 84
CleanAndJerk/v_CleanAndJerk_g11_c01.avi 20
Biking/v_Biking_g10_c01.avi 10
SkateBoarding/v_SkateBoarding_g22_c03.avi 79
PoleVault/v_PoleVault_g17_c03.avi 67
ApplyLipstick/v_ApplyLipstick_g19_c03.avi 1
PlayingGuitar/v_PlayingGuitar_g24_c01.avi 62
WritingOnBoard/v_WritingOnBoard_g19_c01.avi 99
Lunges/v_Lunges_g18_c02.avi 51
MoppingFloor/v_MoppingFloor_g13_c04.avi 54
Diving/v_Diving_g08_c03.avi 25
Drumming/v_Drumming_g17_c05.avi 26
TaiChi/v_TaiChi_g16_c02.avi 90
BoxingSpeedBag/v_BoxingSpeedBag_g21_c01.avi 17
Billiards/v_Billiards_g18_c02.avi 11
HeadMassage/v_HeadMassage_g14_c07.avi 38
TrampolineJumping/v_TrampolineJumping_g20_c01.avi 93
PlayingCello/v_PlayingCello_g11_c07.avi 58
LongJump/v_LongJump_g13_c02.avi 50
PlayingTabla/v_PlayingTabla_g25_c02.avi 65
PizzaTossing/v_PizzaTossing_g16_c03.avi 57
StillRings/v_StillRings_g11_c03.avi 85
MilitaryParade/v_MilitaryParade_g13_c04.avi 52
BaseballPitch/v_BaseballPitch_g25_c01.avi 6
PlayingCello/v_PlayingCello_g19_c06.avi 58
BabyCrawling/v_BabyCrawling_g11_c01.avi 3
JumpRope/v_JumpRope_g20_c04.avi 47
HulaHoop/v_HulaHoop_g21_c01.avi 42
JugglingBalls/v_JugglingBalls_g14_c02.avi 45
BandMarching/v_BandMarching_g25_c07.avi 5
PlayingGuitar/v_PlayingGuitar_g08_c07.avi 62
BalanceBeam/v_BalanceBeam_g08_c02.avi 4
Bowling/v_Bowling_g23_c02.avi 15
WritingOnBoard/v_WritingOnBoard_g24_c01.avi 99
PizzaTossing/v_PizzaTossing_g24_c01.avi 57
Basketball/v_Basketball_g19_c05.avi 7
BandMarching/v_BandMarching_g16_c01.avi 5
FieldHockeyPenalty/v_FieldHockeyPenalty_g22_c04.avi 28
JavelinThrow/v_JavelinThrow_g21_c03.avi 44
Bowling/v_Bowling_g08_c05.avi 15
WalkingWithDog/v_WalkingWithDog_g12_c05.avi 97
ParallelBars/v_ParallelBars_g18_c01.avi 56
Billiards/v_Billiards_g13_c03.avi 11
Punch/v_Punch_g13_c02.avi 70
HorseRiding/v_HorseRiding_g22_c03.avi 41
TaiChi/v_TaiChi_g14_c01.avi 90
BabyCrawling/v_BabyCrawling_g25_c04.avi 3
ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi 0
SumoWrestling/v_SumoWrestling_g11_c02.avi 86
UnevenBars/v_UnevenBars_g22_c04.avi 95
PlayingSitar/v_PlayingSitar_g11_c07.avi 64
WallPushups/v_WallPushups_g16_c06.avi 98
BoxingPunchingBag/v_BoxingPunchingBag_g20_c01.avi 16
HandstandWalking/v_HandstandWalking_g22_c03.avi 37
BandMarching/v_BandMarching_g15_c06.avi 5
SalsaSpin/v_SalsaSpin_g20_c04.avi 76
PullUps/v_PullUps_g10_c01.avi 69
VolleyballSpiking/v_VolleyballSpiking_g08_c03.avi 96
HulaHoop/v_HulaHoop_g14_c03.avi 42
HorseRace/v_HorseRace_g17_c05.avi 40
VolleyballSpiking/v_VolleyballSpiking_g19_c03.avi 96
BlowingCandles/v_BlowingCandles_g13_c01.avi 13
Skijet/v_Skijet_g18_c03.avi 81
PlayingPiano/v_PlayingPiano_g18_c01.avi 63
HammerThrow/v_HammerThrow_g22_c05.avi 35
Nunchucks/v_Nunchucks_g10_c03.avi 55
WalkingWithDog/v_WalkingWithDog_g09_c03.avi 97
TaiChi/v_TaiChi_g17_c04.avi 90
CuttingInKitchen/v_CuttingInKitchen_g22_c01.avi 24
Skiing/v_Skiing_g09_c05.avi 80
Bowling/v_Bowling_g19_c04.avi 15
YoYo/v_YoYo_g23_c06.avi 100
CuttingInKitchen/v_CuttingInKitchen_g16_c04.avi 24
Shotput/v_Shotput_g08_c07.avi 78
WallPushups/v_WallPushups_g17_c02.avi 98
CliffDiving/v_CliffDiving_g12_c07.avi 21
PlayingTabla/v_PlayingTabla_g13_c05.avi 65
Lunges/v_Lunges_g21_c05.avi 51
JumpingJack/v_JumpingJack_g23_c04.avi 46
PizzaTossing/v_PizzaTossing_g20_c02.avi 57
BoxingPunchingBag/v_BoxingPunchingBag_g20_c07.avi 16
JavelinThrow/v_JavelinThrow_g11_c02.avi 44
ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi 0
HandstandPushups/v_HandStandPushups_g21_c03.avi 36
Punch/v_Punch_g21_c04.avi 70
PlayingCello/v_PlayingCello_g13_c01.avi 58
SoccerJuggling/v_SoccerJuggling_g09_c02.avi 83
PommelHorse/v_PommelHorse_g20_c01.avi 68
SoccerPenalty/v_SoccerPenalty_g10_c02.avi 84
BoxingPunchingBag/v_BoxingPunchingBag_g19_c03.avi 16
Hammering/v_Hammering_g15_c06.avi 34
Typing/v_Typing_g24_c01.avi 94
Swing/v_Swing_g21_c04.avi 88
PoleVault/v_PoleVault_g11_c01.avi 67
Hammering/v_Hammering_g10_c06.avi 34
PoleVault/v_PoleVault_g25_c05.avi 67
FrontCrawl/v_FrontCrawl_g14_c07.avi 31
Nunchucks/v_Nunchucks_g13_c05.avi 55
CliffDiving/v_CliffDiving_g20_c04.avi 21
CricketShot/v_CricketShot_g13_c03.avi 23
SkyDiving/v_SkyDiving_g16_c01.avi 82
Archery/v_Archery_g25_c03.avi 2
LongJump/v_LongJump_g19_c05.avi 50
PlayingGuitar/v_PlayingGuitar_g12_c06.avi 62
GolfSwing/v_GolfSwing_g08_c05.avi 32
JugglingBalls/v_JugglingBalls_g24_c03.avi 45
GolfSwing/v_GolfSwing_g17_c03.avi 32
MoppingFloor/v_MoppingFloor_g09_c01.avi 54
PlayingGuitar/v_PlayingGuitar_g21_c06.avi 62
HandstandWalking/v_HandstandWalking_g10_c02.avi 37
RopeClimbing/v_RopeClimbing_g19_c03.avi 74
FrisbeeCatch/v_FrisbeeCatch_g22_c02.avi 30
LongJump/v_LongJump_g19_c06.avi 50
HandstandWalking/v_HandstandWalking_g24_c02.avi 37
HeadMassage/v_HeadMassage_g09_c01.avi 38
TableTennisShot/v_TableTennisShot_g11_c02.avi 89
TennisSwing/v_TennisSwing_g17_c07.avi 91
Basketball/v_Basketball_g18_c03.avi 7
Surfing/v_Surfing_g15_c07.avi 87
IceDancing/v_IceDancing_g21_c05.avi 43
ParallelBars/v_ParallelBars_g08_c03.avi 56
HulaHoop/v_HulaHoop_g20_c03.avi 42
TennisSwing/v_TennisSwing_g21_c03.avi 91
PlayingGuitar/v_PlayingGuitar_g10_c05.avi 62
PlayingViolin/v_PlayingViolin_g20_c03.avi 66
Lunges/v_Lunges_g15_c03.avi 51
JumpRope/v_JumpRope_g22_c02.avi 47
FloorGymnastics/v_FloorGymnastics_g08_c01.avi 29
TennisSwing/v_TennisSwing_g23_c01.avi 91
SoccerJuggling/v_SoccerJuggling_g25_c01.avi 83
PlayingFlute/v_PlayingFlute_g23_c06.avi 61
UnevenBars/v_UnevenBars_g21_c03.avi 95
SoccerJuggling/v_SoccerJuggling_g19_c06.avi 83
JumpingJack/v_JumpingJack_g10_c02.avi 46
ApplyLipstick/v_ApplyLipstick_g12_c02.avi 1
Kayaking/v_Kayaking_g25_c03.avi 48
RockClimbingIndoor/v_RockClimbingIndoor_g20_c01.avi 73
CliffDiving/v_CliffDiving_g18_c04.avi 21
Bowling/v_Bowling_g19_c03.avi 15
FrisbeeCatch/v_FrisbeeCatch_g10_c06.avi 30
Knitting/v_Knitting_g15_c02.avi 49
BrushingTeeth/v_BrushingTeeth_g13_c02.avi 19
PlayingCello/v_PlayingCello_g21_c05.avi 58
Billiards/v_Billiards_g12_c05.avi 11
ThrowDiscus/v_ThrowDiscus_g11_c05.avi 92
Swing/v_Swing_g19_c01.avi 88
PlayingPiano/v_PlayingPiano_g14_c01.avi 63
BoxingPunchingBag/v_BoxingPunchingBag_g19_c04.avi 16
HeadMassage/v_HeadMassage_g18_c05.avi 38
Surfing/v_Surfing_g12_c06.avi 87
BlowDryHair/v_BlowDryHair_g19_c02.avi 12
HammerThrow/v_HammerThrow_g23_c03.avi 35
JavelinThrow/v_JavelinThrow_g11_c03.avi 44
LongJump/v_LongJump_g16_c03.avi 50
BaseballPitch/v_BaseballPitch_g12_c01.avi 6
BoxingPunchingBag/v_BoxingPunchingBag_g17_c02.avi 16
Basketball/v_Basketball_g14_c03.avi 7
HammerThrow/v_HammerThrow_g15_c05.avi 35
BlowDryHair/v_BlowDryHair_g15_c02.avi 12
WallPushups/v_WallPushups_g25_c05.avi 98
FloorGymnastics/v_FloorGymnastics_g17_c06.avi 29
Lunges/v_Lunges_g09_c03.avi 51
BabyCrawling/v_BabyCrawling_g25_c03.avi 3
BoxingPunchingBag/v_BoxingPunchingBag_g14_c04.avi 16
PushUps/v_PushUps_g13_c02.avi 71
ApplyLipstick/v_ApplyLipstick_g24_c03.avi 1
SoccerJuggling/v_SoccerJuggling_g15_c01.avi 83
HulaHoop/v_HulaHoop_g25_c04.avi 42
BoxingSpeedBag/v_BoxingSpeedBag_g13_c07.avi 17
Fencing/v_Fencing_g11_c03.avi 27
Nunchucks/v_Nunchucks_g16_c03.avi 55
Lunges/v_Lunges_g10_c04.avi 51
PlayingFlute/v_PlayingFlute_g23_c04.avi 61
PlayingGuitar/v_PlayingGuitar_g09_c01.avi 62
TableTennisShot/v_TableTennisShot_g15_c03.avi 89
Skiing/v_Skiing_g10_c01.avi 80
Surfing/v_Surfing_g08_c05.avi 87
SumoWrestling/v_SumoWrestling_g23_c04.avi 86
ShavingBeard/v_ShavingBeard_g12_c03.avi 77
PoleVault/v_PoleVault_g13_c03.avi 67
JugglingBalls/v_JugglingBalls_g11_c05.avi 45
Punch/v_Punch_g18_c07.avi 70
BandMarching/v_BandMarching_g21_c06.avi 5
IceDancing/v_IceDancing_g10_c02.avi 43
Skiing/v_Skiing_g24_c02.avi 80
ShavingBeard/v_ShavingBeard_g19_c01.avi 77
Drumming/v_Drumming_g09_c02.avi 26
SumoWrestling/v_SumoWrestling_g20_c02.avi 86
Basketball/v_Basketball_g16_c02.avi 7
JumpRope/v_JumpRope_g20_c01.avi 47
SkyDiving/v_SkyDiving_g12_c03.avi 82
PlayingGuitar/v_PlayingGuitar_g19_c03.avi 62
SoccerPenalty/v_SoccerPenalty_g15_c07.avi 84
SoccerJuggling/v_SoccerJuggling_g14_c01.avi 83
RopeClimbing/v_RopeClimbing_g17_c03.avi 74
PlayingCello/v_PlayingCello_g19_c04.avi 58
HorseRiding/v_HorseRiding_g20_c05.avi 41
SumoWrestling/v_SumoWrestling_g13_c02.avi 86
PlayingDhol/v_PlayingDhol_g16_c06.avi 60
Typing/v_Typing_g15_c02.avi 94
CleanAndJerk/v_CleanAndJerk_g20_c03.avi 20
JumpRope/v_JumpRope_g21_c04.avi 47
Haircut/v_Haircut_g17_c01.avi 33
VolleyballSpiking/v_VolleyballSpiking_g12_c02.avi 96
Billiards/v_Billiards_g25_c03.avi 11
BreastStroke/v_BreastStroke_g19_c02.avi 18
HorseRiding/v_HorseRiding_g08_c05.avi 41
BabyCrawling/v_BabyCrawling_g14_c03.avi 3
FrisbeeCatch/v_FrisbeeCatch_g25_c04.avi 30
PushUps/v_PushUps_g24_c03.avi 71
HorseRace/v_HorseRace_g21_c02.avi 40
Fencing/v_Fencing_g23_c04.avi 27
HeadMassage/v_HeadMassage_g25_c02.avi 38
Hammering/v_Hammering_g10_c02.avi 34
BoxingSpeedBag/v_BoxingSpeedBag_g14_c01.avi 17
BoxingPunchingBag/v_BoxingPunchingBag_g21_c05.avi 16
PlayingTabla/v_PlayingTabla_g18_c05.avi 65
Knitting/v_Knitting_g13_c03.avi 49
BasketballDunk/v_BasketballDunk_g10_c02.avi 8
YoYo/v_YoYo_g09_c06.avi 100
YoYo/v_YoYo_g14_c03.avi 100
Punch/v_Punch_g09_c03.avi 70
Basketball/v_Basketball_g19_c06.avi 7
WallPushups/v_WallPushups_g16_c01.avi 98
JavelinThrow/v_JavelinThrow_g10_c04.avi 44
SalsaSpin/v_SalsaSpin_g21_c03.avi 76
BalanceBeam/v_BalanceBeam_g11_c01.avi 4
CricketBowling/v_CricketBowling_g15_c02.avi 22
WallPushups/v_WallPushups_g14_c02.avi 98
BalanceBeam/v_BalanceBeam_g16_c03.avi 4
RockClimbingIndoor/v_RockClimbingIndoor_g20_c05.avi 73
BasketballDunk/v_BasketballDunk_g19_c03.avi 8
Bowling/v_Bowling_g18_c01.avi 15
BabyCrawling/v_BabyCrawling_g19_c03.avi 3
Fencing/v_Fencing_g15_c02.avi 27
JumpingJack/v_JumpingJack_g13_c03.avi 46
PlayingDaf/v_PlayingDaf_g11_c06.avi 59
Diving/v_Diving_g15_c05.avi 25
ParallelBars/v_ParallelBars_g18_c04.avi 56
StillRings/v_StillRings_g20_c03.avi 85
CleanAndJerk/v_CleanAndJerk_g23_c03.avi 20
FieldHockeyPenalty/v_FieldHockeyPenalty_g20_c04.avi 28
WritingOnBoard/v_WritingOnBoard_g11_c01.avi 99
Typing/v_Typing_g11_c02.avi 94
PlayingGuitar/v_PlayingGuitar_g11_c03.avi 62
Diving/v_Diving_g09_c04.avi 25
BreastStroke/v_BreastStroke_g19_c04.avi 18
CricketBowling/v_CricketBowling_g19_c07.avi 22
BlowingCandles/v_BlowingCandles_g24_c03.avi 13
SalsaSpin/v_SalsaSpin_g22_c03.avi 76
BrushingTeeth/v_BrushingTeeth_g22_c03.avi 19
SkateBoarding/v_SkateBoarding_g14_c04.avi 79
HorseRace/v_HorseRace_g19_c05.avi 40
RopeClimbing/v_RopeClimbing_g08_c04.avi 74
Hammering/v_Hammering_g10_c01.avi 34
WalkingWithDog/v_WalkingWithDog_g18_c02.avi 97
HorseRace/v_HorseRace_g13_c03.avi 40
SalsaSpin/v_SalsaSpin_g16_c04.avi 76
RopeClimbing/v_RopeClimbing_g13_c01.avi 74
VolleyballSpiking/v_VolleyballSpiking_g25_c02.avi 96
ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi 0
HammerThrow/v_HammerThrow_g17_c03.avi 35
Kayaking/v_Kayaking_g11_c06.avi 48
Mixing/v_Mixing_g22_c02.avi 53
PlayingGuitar/v_PlayingGuitar_g16_c04.avi 62
SoccerPenalty/v_SoccerPenalty_g22_c04.avi 84
HorseRiding/v_HorseRiding_g10_c03.avi 41
TableTennisShot/v_TableTennisShot_g22_c07.avi 89
BasketballDunk/v_BasketballDunk_g14_c02.avi 8
SoccerJuggling/v_SoccerJuggling_g17_c04.avi 83
PlayingCello/v_PlayingCello_g21_c04.avi 58
FrontCrawl/v_FrontCrawl_g11_c04.avi 31
FloorGymnastics/v_FloorGymnastics_g09_c06.avi 29
StillRings/v_StillRings_g09_c04.avi 85
Skijet/v_Skijet_g14_c03.avi 81
PommelHorse/v_PommelHorse_g16_c02.avi 68
JavelinThrow/v_JavelinThrow_g16_c06.avi 44
HandstandWalking/v_HandstandWalking_g23_c02.avi 37
Biking/v_Biking_g18_c05.avi 10
IceDancing/v_IceDancing_g19_c03.avi 43
Typing/v_Typing_g09_c07.avi 94
ShavingBeard/v_ShavingBeard_g24_c01.avi 77
TableTennisShot/v_TableTennisShot_g16_c06.avi 89
BrushingTeeth/v_BrushingTeeth_g11_c02.avi 19
HorseRace/v_HorseRace_g12_c02.avi 40
Fencing/v_Fencing_g09_c01.avi 27
HeadMassage/v_HeadMassage_g12_c07.avi 38
TableTennisShot/v_TableTennisShot_g15_c01.avi 89
RockClimbingIndoor/v_RockClimbingIndoor_g12_c01.avi 73
HulaHoop/v_HulaHoop_g12_c02.avi 42
TaiChi/v_TaiChi_g23_c03.avi 90
BandMarching/v_BandMarching_g12_c03.avi 5
HighJump/v_HighJump_g17_c03.avi 39
Mixing/v_Mixing_g08_c02.avi 53
BreastStroke/v_BreastStroke_g10_c04.avi 18
HulaHoop/v_HulaHoop_g12_c03.avi 42
Skijet/v_Skijet_g21_c01.avi 81
PlayingTabla/v_PlayingTabla_g16_c04.avi 65
Skijet/v_Skijet_g23_c03.avi 81
Shotput/v_Shotput_g24_c04.avi 78
Haircut/v_Haircut_g13_c03.avi 33
HulaHoop/v_HulaHoop_g23_c02.avi 42
PlayingDaf/v_PlayingDaf_g20_c02.avi 59
PoleVault/v_PoleVault_g19_c04.avi 67
Haircut/v_Haircut_g08_c01.avi 33
TrampolineJumping/v_TrampolineJumping_g09_c05.avi 93
Punch/v_Punch_g24_c02.avi 70
ParallelBars/v_ParallelBars_g17_c01.avi 56
PlayingViolin/v_PlayingViolin_g08_c03.avi 66
RockClimbingIndoor/v_RockClimbingIndoor_g16_c03.avi 73
BlowDryHair/v_BlowDryHair_g23_c03.avi 12
ApplyLipstick/v_ApplyLipstick_g24_c05.avi 1
SumoWrestling/v_SumoWrestling_g25_c01.avi 86
HorseRace/v_HorseRace_g24_c01.avi 40
Surfing/v_Surfing_g12_c03.avi 87
BenchPress/v_BenchPress_g09_c06.avi 9
Swing/v_Swing_g08_c05.avi 88
IceDancing/v_IceDancing_g10_c01.avi 43
RopeClimbing/v_RopeClimbing_g13_c06.avi 74
PlayingGuitar/v_PlayingGuitar_g11_c04.avi 62
Mixing/v_Mixing_g11_c07.avi 53
HighJump/v_HighJump_g10_c04.avi 39
Basketball/v_Basketball_g18_c04.avi 7
TableTennisShot/v_TableTennisShot_g22_c03.avi 89
Fencing/v_Fencing_g21_c01.avi 27
Basketball/v_Basketball_g20_c07.avi 7
HulaHoop/v_HulaHoop_g21_c04.avi 42
LongJump/v_LongJump_g11_c02.avi 50
TrampolineJumping/v_TrampolineJumping_g21_c02.avi 93
ApplyLipstick/v_ApplyLipstick_g25_c04.avi 1
TableTennisShot/v_TableTennisShot_g25_c07.avi 89
BlowingCandles/v_BlowingCandles_g23_c04.avi 13
Surfing/v_Surfing_g09_c01.avi 87
ShavingBeard/v_ShavingBeard_g15_c02.avi 77
JavelinThrow/v_JavelinThrow_g12_c04.avi 44
SumoWrestling/v_SumoWrestling_g12_c01.avi 86
GolfSwing/v_GolfSwing_g24_c05.avi 32
Basketball/v_Basketball_g20_c03.avi 7
RockClimbingIndoor/v_RockClimbingIndoor_g24_c04.avi 73
Nunchucks/v_Nunchucks_g22_c03.avi 55
Diving/v_Diving_g21_c07.avi 25
Rafting/v_Rafting_g22_c03.avi 72
TennisSwing/v_TennisSwing_g23_c04.avi 91
WritingOnBoard/v_WritingOnBoard_g16_c01.avi 99
Biking/v_Biking_g10_c05.avi 10
JumpRope/v_JumpRope_g11_c02.avi 47
ApplyLipstick/v_ApplyLipstick_g21_c02.avi 1
HorseRace/v_HorseRace_g17_c04.avi 40
ShavingBeard/v_ShavingBeard_g17_c02.avi 77
BalanceBeam/v_BalanceBeam_g22_c03.avi 4
Biking/v_Biking_g13_c01.avi 10
BenchPress/v_BenchPress_g23_c03.avi 9
PommelHorse/v_PommelHorse_g19_c05.avi 68
Skiing/v_Skiing_g18_c02.avi 80
StillRings/v_StillRings_g12_c04.avi 85
Bowling/v_Bowling_g13_c06.avi 15
TennisSwing/v_TennisSwing_g09_c01.avi 91
Biking/v_Biking_g14_c04.avi 10
PlayingDaf/v_PlayingDaf_g18_c04.avi 59
BaseballPitch/v_BaseballPitch_g25_c05.avi 6
ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi 0
YoYo/v_YoYo_g16_c01.avi 100
SoccerPenalty/v_SoccerPenalty_g12_c06.avi 84
PushUps/v_PushUps_g08_c01.avi 71
Punch/v_Punch_g24_c04.avi 70
SalsaSpin/v_SalsaSpin_g13_c04.avi 76
HorseRiding/v_HorseRiding_g12_c07.avi 41
HandstandWalking/v_HandstandWalking_g15_c02.avi 37
Typing/v_Typing_g20_c07.avi 94
BoxingPunchingBag/v_BoxingPunchingBag_g08_c02.avi 16
TennisSwing/v_TennisSwing_g10_c01.avi 91
PoleVault/v_PoleVault_g23_c02.avi 67
SkateBoarding/v_SkateBoarding_g23_c03.avi 79
GolfSwing/v_GolfSwing_g23_c02.avi 32
BrushingTeeth/v_BrushingTeeth_g24_c04.avi 19
WallPushups/v_WallPushups_g23_c01.avi 98
Fencing/v_Fencing_g11_c02.avi 27
Surfing/v_Surfing_g16_c05.avi 87
Typing/v_Typing_g12_c04.avi 94
PlayingViolin/v_PlayingViolin_g24_c02.avi 66
Hammering/v_Hammering_g23_c06.avi 34
IceDancing/v_IceDancing_g20_c05.avi 43
FrontCrawl/v_FrontCrawl_g25_c04.avi 31
YoYo/v_YoYo_g15_c02.avi 100
Basketball/v_Basketball_g23_c03.avi 7
BasketballDunk/v_BasketballDunk_g15_c01.avi 8
GolfSwing/v_GolfSwing_g12_c02.avi 32
FrontCrawl/v_FrontCrawl_g25_c01.avi 31
HeadMassage/v_HeadMassage_g23_c06.avi 38
PoleVault/v_PoleVault_g10_c03.avi 67
BlowDryHair/v_BlowDryHair_g09_c03.avi 12
Hammering/v_Hammering_g11_c02.avi 34
ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi 0
CliffDiving/v_CliffDiving_g12_c01.avi 21
Kayaking/v_Kayaking_g23_c04.avi 48
FieldHockeyPenalty/v_FieldHockeyPenalty_g23_c04.avi 28
Billiards/v_Billiards_g10_c05.avi 11
HammerThrow/v_HammerThrow_g16_c03.avi 35
PlayingPiano/v_PlayingPiano_g12_c03.avi 63
PlayingSitar/v_PlayingSitar_g20_c05.avi 64
HammerThrow/v_HammerThrow_g09_c05.avi 35
BlowDryHair/v_BlowDryHair_g11_c07.avi 12
Punch/v_Punch_g12_c06.avi 70
HulaHoop/v_HulaHoop_g08_c02.avi 42
PizzaTossing/v_PizzaTossing_g10_c04.avi 57
IceDancing/v_IceDancing_g13_c03.avi 43
PlayingDaf/v_PlayingDaf_g17_c01.avi 59
WalkingWithDog/v_WalkingWithDog_g19_c01.avi 97
CleanAndJerk/v_CleanAndJerk_g17_c03.avi 20
VolleyballSpiking/v_VolleyballSpiking_g22_c01.avi 96
Mixing/v_Mixing_g12_c01.avi 53
HammerThrow/v_HammerThrow_g12_c03.avi 35
Skiing/v_Skiing_g18_c01.avi 80
ApplyLipstick/v_ApplyLipstick_g22_c02.avi 1
HammerThrow/v_HammerThrow_g17_c02.avi 35
HorseRace/v_HorseRace_g13_c04.avi 40
PlayingPiano/v_PlayingPiano_g23_c02.avi 63
JugglingBalls/v_JugglingBalls_g11_c03.avi 45
Nunchucks/v_Nunchucks_g14_c02.avi 55
PlayingSitar/v_PlayingSitar_g16_c02.avi 64
Mixing/v_Mixing_g21_c04.avi 53
Surfing/v_Surfing_g13_c04.avi 87
PlayingTabla/v_PlayingTabla_g15_c02.avi 65
Diving/v_Diving_g15_c02.avi 25
PlayingSitar/v_PlayingSitar_g22_c04.avi 64
MilitaryParade/v_MilitaryParade_g24_c03.avi 52
